,User_id,First_Name,Last_Name,Address,Age,Gender,Rehabilitation,Pet_intimacy,category_name,Pet_Name,log_count,com_count,avg_loading,sum_duration,Zipcode,Country,Country_abbrev,Continent,User_satisfication
584,585,Sammie,Kuhlman,"1160 Eladio River Apt. 870
Port Sydnitown, VT 53496-4108",71,1,1,0.030303030303030307,'Golden Retriever',Stan,0.25,0.6666666666666666,0.4530381218512249,0.3073558648111332,53496, Hungary,HU,EU,5.379431278065454
585,586,Sid,Greenholt,"1509 Elnora Corners
South Collinburgh, MO 45748",31,1,1,0.7272727272727273,'Maltese',Anne,0.5833333333333334,0.5833333333333334,0.5119546372407041,0.278727634194831,45748, Ukraine,UA,EU,6.604137901292756
586,587,Eldred,Erdman,"825 Shanelle Prairie
East Leslyshire, AZ 62997",65,1,2,0.696969696969697,'Shi-ba-inu',Deanna,0.5833333333333334,0.4166666666666667,0.47535031717217047,0.42624254473161033,62997, United States,US,NA,4.960623526401643
587,588,Vince,Emmerich,"8605 Padberg Mount Apt. 753
New Isidro, HI 26421",62,2,1,0.6666666666666667,'Bulldog',Gustave,0.5833333333333334,0.3333333333333333,0.5237032655475554,0.4532803180914513,26421, South Korea,KR,AS,7.003491204580028
588,589,Leora,Davis,"5002 Collier Forest Suite 356
East Heberside, IN 23702-2511",50,2,1,0.5757575757575758,'Poodle',Rod,0.25,0.3333333333333333,0.5296877230913578,0.23260437375745527,23702, United States,US,NA,5.3691961272120885
589,590,Mabel,McDermott,"327 Jacobs Roads Apt. 299
Padberghaven, VA 94175",57,2,1,0.42424242424242425,'Golden Retriever',Charles,0.8333333333333334,0.5,0.510216819303649,0.5013916500994036,94175, Lithuania,LT,EU,7.606692510610356
590,591,Myrtis,Bednar,"03328 Adams Lodge
West Eulaliamouth, HI 93213",81,2,2,0.6262626262626263,'Maltese',Kamryn,0.4166666666666667,0.4166666666666667,0.4644685581414323,0.4636182902584493,93213, Estonia,EE,EU,4.695204345437856
591,592,Aryanna,Hyatt,"211 Jamar Center
West Darby, HI 94535-6157",36,1,2,0.5858585858585859,'Shi-ba-inu',Verlie,0.5,0.16666666666666666,0.40591102861688455,0.5892644135188867,94535, Germany,DE,EU,5.015493935217684
592,593,Reina,Hudson,"36036 Thurman Drive Suite 454
North Erikborough, IA 63440-9324",55,1,2,0.6464646464646465,'Poodle',Rosemarie,0.4166666666666667,0.25,0.4973871540171742,0.4218687872763419,63440, France,FR,EU,4.414660282920522
593,594,Eldora,Greenholt,"56809 Mae Prairie
Natalieport, IN 55203-4952",90,2,1,0.010101010101010102,'Maltese',Freeman,0.3333333333333333,0.25,0.4371387194811022,0.220675944333996,55203, Croatia,HR,EU,4.746610173584763
594,595,Reese,Treutel,"162 Kub Divide
Angelitashire, LA 19345-2239",41,1,2,0.6363636363636365,'German Shepherd',Francesco,0.25,0.0,0.46360780794256223,0.121272365805169,19345, United States,US,NA,2.585060907526875
595,596,Ethan,Schuppe,"17224 Koelpin Rest
Theresiashire, GA 69914",79,2,1,0.8181818181818181,'Bulldog',Filomena,0.25,0.3333333333333333,0.396222489648561,0.3065606361829026,69914, Brazil,BR,SA,5.773980185895323
596,597,Austin,Legros,"476 Veda View
Groverfurt, AK 15766-2282",80,1,2,0.9090909090909091,'Shi-ba-inu',Herta,0.16666666666666666,0.5,0.4252554714749016,0.20159045725646121,15766, Brazil,BR,SA,3.474041542924989
597,598,Ilene,Dietrich,"934 Josianne Inlet
Lavonnechester, AZ 30057-6787",74,1,2,0.2727272727272727,'Poodle',Lamont,0.08333333333333333,0.3333333333333333,0.215269137414078,0.004373757455268388,30057, Taiwan,TW,AS,1.5054914399624242
598,599,Novella,Becker,"76281 Germaine Valley
Boscobury, DE 99069-3814",29,2,2,0.09090909090909091,'Golden Retriever',Wendy,0.5,0.16666666666666666,0.4279050319211863,0.757455268389662,99069, United States,US,NA,5.2153018630555925
599,600,Rodrick,Pacocha,"840 Pfeffer Club
East Amiya, MO 28324",25,1,2,0.7575757575757576,'Maltese',Alia,0.3333333333333333,0.3333333333333333,0.378318069635099,0.2898608349900596,28324, Ukraine,UA,EU,3.795337167171095
